Category,Brand,Model,Platform,Review,Ground_Truth
Refrigerator,Samsung,Digital Inverter Double Door,Vijay Sales,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,The on-site visit was helpful but the stock was limited.,NEUTRAL
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,Middle of the road. It gets the job done.,NEUTRAL
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,"Poor build quality, stopped working after a week.",NEGATIVE
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,"Great experience at the store, the demo was very helpful.",POSITIVE
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,Not worth the price. Much better options available in other stores.,NEGATIVE
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,"Great value for money, outperforms competitors.",POSITIVE
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,In-store demo unit looked much better than what was delivered.,NEGATIVE
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,Not worth the price. Much better options available in other stores.,NEGATIVE
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,"Great experience at the store, the demo was very helpful.",POSITIVE
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,In-store demo unit looked much better than what was delivered.,NEGATIVE
Refrigerator,Samsung,Digital Inverter Double Door,On-Site-Visit,Not worth the price. Much better options available in other stores.,NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,Excellent performance and build quality.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,"Defective unit received, and the store is refusing to help.",NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,"Loud noise during operation, very distracting.",NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,"Great experience at the store, the demo was very helpful.",POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,"Great value for money, outperforms competitors.",POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,Excellent performance and build quality.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,Excellent performance and build quality.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,"Great experience at the store, the demo was very helpful.",POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,Very sleek design and extremely user-friendly.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,"Poor build quality, stopped working after a week.",NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,"Defective unit received, and the store is refusing to help.",NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Refrigerator,Samsung,Side-by-Side 700L,Amazon,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,"Great value for money, outperforms competitors.",POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Amazon,The on-site visit was helpful but the stock was limited.,NEUTRAL
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,Excellent performance and build quality.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,Not worth the price. Much better options available in other stores.,NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,In-store demo unit looked much better than what was delivered.,NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,Excellent performance and build quality.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,"Great experience at the store, the demo was very helpful.",POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,Not worth the price. Much better options available in other stores.,NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,Excellent performance and build quality.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,Very sleek design and extremely user-friendly.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,Excellent performance and build quality.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,"Loud noise during operation, very distracting.",NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,"Loud noise during operation, very distracting.",NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,"Great experience at the store, the demo was very helpful.",POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,"Poor build quality, stopped working after a week.",NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Flipkart,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Croma,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Croma,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Croma,"Great experience at the store, the demo was very helpful.",POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Croma,"Great experience at the store, the demo was very helpful.",POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Croma,"Great value for money, outperforms competitors.",POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Croma,"Defective unit received, and the store is refusing to help.",NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Croma,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Croma,The on-site visit was helpful but the stock was limited.,NEUTRAL
Refrigerator,Samsung,Side-by-Side 700L,Croma,In-store demo unit looked much better than what was delivered.,NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Croma,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Croma,In-store demo unit looked much better than what was delivered.,NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Croma,Very sleek design and extremely user-friendly.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Croma,Middle of the road. It gets the job done.,NEUTRAL
Refrigerator,Samsung,Side-by-Side 700L,Croma,"Defective unit received, and the store is refusing to help.",NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Croma,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Croma,"Great value for money, outperforms competitors.",POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Croma,"Loud noise during operation, very distracting.",NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Croma,"Poor build quality, stopped working after a week.",NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Croma,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Refrigerator,Samsung,Side-by-Side 700L,Croma,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Croma,"Great experience at the store, the demo was very helpful.",POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Croma,Very sleek design and extremely user-friendly.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Croma,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,"Loud noise during operation, very distracting.",NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,"Great value for money, outperforms competitors.",POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,"Loud noise during operation, very distracting.",NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,Excellent performance and build quality.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,Excellent performance and build quality.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,"Works as intended, but the build could be sturdier.",NEUTRAL
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,"Great experience at the store, the demo was very helpful.",POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,"Satisfactory purchase, but nothing extraordinary.",NEUTRAL
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,"Loud noise during operation, very distracting.",NEGATIVE
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,"Satisfactory purchase, but nothing extraordinary.",NEUTRAL
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,Very sleek design and extremely user-friendly.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,Excellent performance and build quality.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,Very sleek design and extremely user-friendly.,POSITIVE
Refrigerator,Samsung,Side-by-Side 700L,Reliance Digital,Loved seeing the product in person before buying. Premium feel!,POSITIVE
